name,code,state_id
HUAUCHINANGO,HU_71,21
HUEHUETLA,HU_72,21
HUEHUETLAN EL CHICO,HU_73,21
HUEJOTZINGO,HU_74,21
HUEYAPAN,HU_75,21
HUEYTAMALCO,HU_76,21
HUEYTLALPAN,HU_77,21
HUITZILAN DE SERDAN,HU_78,21
HUITZILTEPEC,HU_79,21
ATLEQUIZAYAN,AT_80,21
IXCAMILPA DE GUERRERO,IX_81,21
IXCAQUIXTLA,IX_82,21
IXTACAMAXTITLAN,IX_83,21
IXTEPEC,IX_84,21
IZUCAR DE MATAMOROS,IZ_85,21
JALPAN,JA_86,21
JOLALPAN,JO_87,21
JONOTLA,JO_88,21
JOPALA,JO_89,21
JUAN C. BONILLA,JU_90,21
JUAN GALINDO,JU_91,21
JUAN N. MENDEZ,JU_92,21
LAFRAGUA,LA_93,21
LIBRES,LI_94,21
LA MAGDALENA TLATLAUQUITEPEC,LA_95,21
MAZAPILTEPEC DE JUAREZ,MA_96,21
MIXTLA,MI_97,21
MOLCAXAC,MO_98,21
CAÑADA MORELOS,CA_99,21
NAUPAN,NA_00,21
NAUZONTLA,NA_01,21
NEALTICAN,NE_02,21
NICOLAS BRAVO,NI_03,21
NOPALUCAN,NO_04,21
OCOTEPEC,OC_05,21
OCOYUCAN,OC_06,21
OLINTLA,OL_07,21
ORIENTAL,OR_08,21
PAHUATLAN,PA_09,21
PALMAR DE BRAVO,PA_10,21
PANTEPEC,PA_11,21
PETLALCINGO,PE_12,21
PIAXTLA,PI_13,21
PUEBLA,PU_14,21
QUECHOLAC,QU_15,21
QUIMIXTLAN,QU_16,21
RAFAEL LARA GRAJALES,RA_17,21
LOS REYES DE JUAREZ,LO_18,21
SAN ANDRES CHOLULA,SA_19,21
SAN ANTONIO CAÑADA,SA_20,21
SAN DIEGO LA MESA TOCHIMILTZINGO,SA_21,21
SAN FELIPE TEOTLALCINGO,SA_22,21
SAN FELIPE TEPATLAN,SA_23,21
SAN GABRIEL CHILAC,SA_24,21
SAN GREGORIO ATZOMPA,SA_25,21
SAN JERONIMO TECUANIPAN,SA_26,21
SAN JERONIMO XAYACATLAN,SA_27,21
SAN JOSE CHIAPA,SA_28,21
SAN JOSE MIAHUATLAN,SA_29,21
SAN JUAN ATENCO,SA_30,21
SAN JUAN ATZOMPA,SA_31,21
SAN MARTIN TEXMELUCAN,SA_32,21
SAN MARTIN TOTOLTEPEC,SA_33,21
SAN MATIAS TLALANCALECA,SA_34,21
SAN MIGUEL IXITLAN,SA_35,21
SAN MIGUEL XOXTLA,SA_36,21
SAN NICOLAS BUENOS AIRES,SA_37,21
SAN NICOLAS DE LOS RANCHOS,SA_38,21
SAN PABLO ANICANO,SA_39,21
SAN PEDRO CHOLULA,SA_40,21
SAN PEDRO YELOIXTLAHUACA,SA_41,21
SAN SALVADOR EL SECO,SA_42,21
SAN SALVADOR EL VERDE,SA_43,21
SAN SALVADOR HUIXCOLOTLA,SA_44,21
SAN SEBASTIAN TLACOTEPEC,SA_45,21
SANTA CATARINA TLALTEMPAN,SA_46,21
SANTA INES AHUATEMPAN,SA_47,21
SANTA ISABEL CHOLULA,SA_48,21
SANTIAGO MIAHUATLAN,SA_49,21
HUEHUETLAN EL GRANDE,HU_50,21
SANTO TOMAS HUEYOTLIPAN,SA_51,21
SOLTEPEC,SO_52,21
TECALI DE HERRERA,TE_53,21
TECAMACHALCO,TE_54,21
TECOMATLAN,TE_55,21
TEHUACAN,TE_56,21
TEHUITZINGO,TE_57,21
TENAMPULCO,TE_58,21
TEOPANTLAN,TE_59,21
TEOTLALCO,TE_60,21
TEPANCO DE LOPEZ,TE_61,21
TEPANGO DE RODRIGUEZ,TE_62,21
TEPATLAXCO DE HIDALGO,TE_63,21
TEPEACA,TE_64,21
TEPEMAXALCO,TE_65,21
TEPEOJUMA,TE_66,21
TEPETZINTLA,TE_67,21
TEPEXCO,TE_68,21
TEPEXI DE RODRIGUEZ,TE_69,21
TEPEYAHUALCO,TE_70,21
TEPEYAHUALCO DE CUAUHTEMOC,TE_71,21
TETELA DE OCAMPO,TE_72,21
TETELES DE AVILA CASTILLO,TE_73,21
TEZIUTLAN,TE_74,21
TIANGUISMANALCO,TI_75,21
TILAPA,TI_76,21
TLACOTEPEC DE BENITO JUAREZ,TL_77,21
TLACUILOTEPEC,TL_78,21
TLACHICHUCA,TL_79,21
TLAHUAPAN,TL_80,21
TLALTENANGO,TL_81,21
TLANEPANTLA,TL_82,21
TLAOLA,TL_83,21
TLAPACOYA,TL_84,21
TLAPANALA,TL_85,21
TLATLAUQUITEPEC,TL_86,21
TLAXCO,TL_87,21
TOCHIMILCO,TO_88,21
TOCHTEPEC,TO_89,21
TOTOLTEPEC DE GUERRERO,TO_90,21
TULCINGO,TU_91,21
TUZAMAPAN DE GALEANA,TU_92,21
TZICATLACOYAN,TZ_93,21
VENUSTIANO CARRANZA,VE_94,21
VICENTE GUERRERO,VI_95,21
XAYACATLAN DE BRAVO,XA_96,21
XICOTEPEC,XI_97,21
XICOTLAN,XI_98,21
XIUTETELCO,XI_99,21
XOCHIAPULCO,XO_00,21
XOCHILTEPEC,XO_01,21
XOCHITLAN DE VICENTE SUAREZ,XO_02,21
XOCHITLAN TODOS SANTOS,XO_03,21
YAONAHUAC,YA_04,21
YEHUALTEPEC,YE_05,21
ZACAPALA,ZA_06,21
ZACAPOAXTLA,ZA_07,21
ZACATLAN,ZA_08,21
ZAPOTITLAN,ZA_09,21
ZAPOTITLAN DE MENDEZ,ZA_10,21
ZARAGOZA,ZA_11,21
ZAUTLA,ZA_12,21
ZIHUATEUTLA,ZI_13,21
ZINACATEPEC,ZI_14,21
ZONGOZOTLA,ZO_15,21
ZOQUIAPAN,ZO_16,21
ZOQUITLAN,ZO_17,21
NO ESPECIFICADO,NO_99,21
AMEALCO DE BONFIL,AM_1,22
PINAL DE AMOLES,PI_2,22
ARROYO SECO,AR_3,22
CADEREYTA DE MONTES,CA_4,22
COLON,CO_5,22
CORREGIDORA,CO_6,22
EZEQUIEL MONTES,EZ_7,22
HUIMILPAN,HU_8,22
JALPAN DE SERRA,JA_9,22
LANDA DE MATAMOROS,LA_10,22
EL MARQUES,EL_11,22
PEDRO ESCOBEDO,PE_12,22
PEÑAMILLER,PE_13,22
QUERETARO,QU_14,22
SAN JOAQUIN,SA_15,22
SAN JUAN DEL RIO,SA_16,22
TEQUISQUIAPAN,TE_17,22
TOLIMAN,TO_18,22
NO ESPECIFICADO,NO_99,22
COZUMEL,CO_1,23
FELIPE CARRILLO PUERTO,FE_2,23
ISLA MUJERES,IS_3,23
OTHON P. BLANCO,OT_4,23
BENITO JUAREZ,BE_5,23
JOSE MARIA MORELOS,JO_6,23
LAZARO CARDENAS,LA_7,23
SOLIDARIDAD,SO_8,23
TULUM,TU_9,23
BACALAR,BA_10,23
PUERTO MORELOS,PU_11,23
NO ESPECIFICADO,NO_99,23
AHUALULCO DEL SONIDO 13,AH_1,24
ALAQUINES,AL_2,24
AQUISMON,AQ_3,24
ARMADILLO DE LOS INFANTE,AR_4,24
CARDENAS,CA_5,24
CATORCE,CA_6,24
CEDRAL,CE_7,24
CERRITOS,CE_8,24
CERRO DE SAN PEDRO,CE_9,24
CIUDAD DEL MAIZ,CI_10,24
CIUDAD FERNANDEZ,CI_11,24
TANCANHUITZ,TA_12,24
CIUDAD VALLES,CI_13,24
COXCATLAN,CO_14,24
CHARCAS,CH_15,24
EBANO,EB_16,24
GUADALCAZAR,GU_17,24
HUEHUETLAN,HU_18,24
LAGUNILLAS,LA_19,24
MATEHUALA,MA_20,24
MEXQUITIC DE CARMONA,ME_21,24
MOCTEZUMA,MO_22,24
RAYON,RA_23,24
RIOVERDE,RI_24,24
SALINAS,SA_25,24
SAN ANTONIO,SA_26,24
SAN CIRO DE ACOSTA,SA_27,24
SAN LUIS POTOSI,SA_28,24
SAN MARTIN CHALCHICUAUTLA,SA_29,24
SAN NICOLAS TOLENTINO,SA_30,24
SANTA CATARINA,SA_31,24
SANTA MARIA DEL RIO,SA_32,24
SANTO DOMINGO,SA_33,24
SAN VICENTE TANCUAYALAB,SA_34,24
SOLEDAD DE GRACIANO SANCHEZ,SO_35,24
TAMASOPO,TA_36,24
TAMAZUNCHALE,TA_37,24
TAMPACAN,TA_38,24
TAMPAMOLON CORONA,TA_39,24
TAMUIN,TA_40,24
TANLAJAS,TA_41,24
TANQUIAN DE ESCOBEDO,TA_42,24
TIERRA NUEVA,TI_43,24
VANEGAS,VA_44,24
VENADO,VE_45,24
VILLA DE ARRIAGA,VI_46,24
VILLA DE GUADALUPE,VI_47,24
VILLA DE LA PAZ,VI_48,24
VILLA DE RAMOS,VI_49,24
VILLA DE REYES,VI_50,24
VILLA HIDALGO,VI_51,24
VILLA JUAREZ,VI_52,24
AXTLA DE TERRAZAS,AX_53,24
XILITLA,XI_54,24
ZARAGOZA,ZA_55,24
VILLA DE ARISTA,VI_56,24
MATLAPA,MA_57,24
EL NARANJO,EL_58,24
NO ESPECIFICADO,NO_99,24
AHOME,AH_1,25
ANGOSTURA,AN_2,25
BADIRAGUATO,BA_3,25
CONCORDIA,CO_4,25
COSALA,CO_5,25
CULIACAN,CU_6,25
CHOIX,CH_7,25
ELOTA,EL_8,25
ESCUINAPA,ES_9,25
EL FUERTE,EL_10,25
GUASAVE,GU_11,25
MAZATLAN,MA_12,25
MOCORITO,MO_13,25
ROSARIO,RO_14,25
SALVADOR ALVARADO,SA_15,25
SAN IGNACIO,SA_16,25
SINALOA,SI_17,25
NAVOLATO,NA_18,25
NO ESPECIFICADO,NO_99,25
ACONCHI,AC_1,26
AGUA PRIETA,AG_2,26
ALAMOS,AL_3,26
ALTAR,AL_4,26
ARIVECHI,AR_5,26
ARIZPE,AR_6,26
ATIL,AT_7,26
BACADEHUACHI,BA_8,26
BACANORA,BA_9,26
BACERAC,BA_10,26
BACOACHI,BA_11,26
BACUM,BA_12,26
BANAMICHI,BA_13,26
BAVIACORA,BA_14,26
BAVISPE,BA_15,26
BENJAMIN HILL,BE_16,26
CABORCA,CA_17,26
CAJEME,CA_18,26
CANANEA,CA_19,26
CARBO,CA_20,26
LA COLORADA,LA_21,26
CUCURPE,CU_22,26
CUMPAS,CU_23,26
DIVISADEROS,DI_24,26
EMPALME,EM_25,26
ETCHOJOA,ET_26,26
FRONTERAS,FR_27,26
GRANADOS,GR_28,26
GUAYMAS,GU_29,26
HERMOSILLO,HE_30,26
HUACHINERA,HU_31,26
HUASABAS,HU_32,26
HUATABAMPO,HU_33,26
HUEPAC,HU_34,26
IMURIS,IM_35,26
MAGDALENA,MA_36,26
MAZATAN,MA_37,26
MOCTEZUMA,MO_38,26
NACO,NA_39,26
NACORI CHICO,NA_40,26
NACOZARI DE GARCIA,NA_41,26
NAVOJOA,NA_42,26
NOGALES,NO_43,26
ONAVAS,ON_44,26
OPODEPE,OP_45,26
OQUITOA,OQ_46,26
PITIQUITO,PI_47,26
PUERTO PEÑASCO,PU_48,26
QUIRIEGO,QU_49,26
RAYON,RA_50,26
ROSARIO,RO_51,26
SAHUARIPA,SA_52,26
SAN FELIPE DE JESUS,SA_53,26
SAN JAVIER,SA_54,26
SAN LUIS RIO COLORADO,SA_55,26
SAN MIGUEL DE HORCASITAS,SA_56,26
SAN PEDRO DE LA CUEVA,SA_57,26
SANTA ANA,SA_58,26
SANTA CRUZ,SA_59,26
SARIC,SA_60,26
SOYOPA,SO_61,26
SUAQUI GRANDE,SU_62,26
TEPACHE,TE_63,26
TRINCHERAS,TR_64,26
TUBUTAMA,TU_65,26
URES,UR_66,26
VILLA HIDALGO,VI_67,26
VILLA PESQUEIRA,VI_68,26
YECORA,YE_69,26
GENERAL PLUTARCO ELIAS CALLES,GE_70,26
BENITO JUAREZ,BE_71,26
SAN IGNACIO RIO MUERTO,SA_72,26
NO ESPECIFICADO,NO_99,26
BALANCAN,BA_1,27
CARDENAS,CA_2,27
CENTLA,CE_3,27
CENTRO,CE_4,27
COMALCALCO,CO_5,27
CUNDUACAN,CU_6,27
EMILIANO ZAPATA,EM_7,27
HUIMANGUILLO,HU_8,27
JALAPA,JA_9,27
JALPA DE MENDEZ,JA_10,27
JONUTA,JO_11,27
MACUSPANA,MA_12,27
NACAJUCA,NA_13,27
PARAISO,PA_14,27
TACOTALPA,TA_15,27
TEAPA,TE_16,27
TENOSIQUE,TE_17,27
NO ESPECIFICADO,NO_99,27
ABASOLO,AB_1,28
ALDAMA,AL_2,28
ALTAMIRA,AL_3,28
ANTIGUO MORELOS,AN_4,28
BURGOS,BU_5,28
BUSTAMANTE,BU_6,28
CAMARGO,CA_7,28
CASAS,CA_8,28
CIUDAD MADERO,CI_9,28
CRUILLAS,CR_10,28
GOMEZ FARIAS,GO_11,28
GONZALEZ,GO_12,28
GÜEMEZ,GÜ_13,28
GUERRERO,GU_14,28
GUSTAVO DIAZ ORDAZ,GU_15,28
HIDALGO,HI_16,28
JAUMAVE,JA_17,28
JIMENEZ,JI_18,28
LLERA,LL_19,28
MAINERO,MA_20,28
EL MANTE,EL_21,28
MATAMOROS,MA_22,28
MENDEZ,ME_23,28
MIER,MI_24,28
MIGUEL ALEMAN,MI_25,28
MIQUIHUANA,MI_26,28
NUEVO LAREDO,NU_27,28
NUEVO MORELOS,NU_28,28
OCAMPO,OC_29,28
PADILLA,PA_30,28
PALMILLAS,PA_31,28
REYNOSA,RE_32,28
RIO BRAVO,RI_33,28
SAN CARLOS,SA_34,28
SAN FERNANDO,SA_35,28
SAN NICOLAS,SA_36,28
SOTO LA MARINA,SO_37,28
TAMPICO,TA_38,28
TULA,TU_39,28
VALLE HERMOSO,VA_40,28
VICTORIA,VI_41,28
VILLAGRAN,VI_42,28
XICOTENCATL,XI_43,28
NO ESPECIFICADO,NO_99,28
AMAXAC DE GUERRERO,AM_1,29
APETATITLAN DE ANTONIO CARVAJAL,AP_2,29
ATLANGATEPEC,AT_3,29
ATLTZAYANCA,AT_4,29
APIZACO,AP_5,29
CALPULALPAN,CA_6,29
EL CARMEN TEQUEXQUITLA,EL_7,29
CUAPIAXTLA,CU_8,29
CUAXOMULCO,CU_9,29
CHIAUTEMPAN,CH_10,29
MUÑOZ DE DOMINGO ARENAS,MU_11,29
ESPAÑITA,ES_12,29
HUAMANTLA,HU_13,29
HUEYOTLIPAN,HU_14,29
IXTACUIXTLA DE MARIANO MATAMOROS,IX_15,29
IXTENCO,IX_16,29
MAZATECOCHCO DE JOSE MARIA MORELOS,MA_17,29
CONTLA DE JUAN CUAMATZI,CO_18,29
TEPETITLA DE LARDIZABAL,TE_19,29
SANCTORUM DE LAZARO CARDENAS,SA_20,29
NANACAMILPA DE MARIANO ARISTA,NA_21,29
ACUAMANALA DE MIGUEL HIDALGO,AC_22,29
NATIVITAS,NA_23,29
PANOTLA,PA_24,29
SAN PABLO DEL MONTE,SA_25,29
SANTA CRUZ TLAXCALA,SA_26,29
TENANCINGO,TE_27,29
TEOLOCHOLCO,TE_28,29
TEPEYANCO,TE_29,29
TERRENATE,TE_30,29
TETLA DE LA SOLIDARIDAD,TE_31,29
TETLATLAHUCA,TE_32,29
TLAXCALA,TL_33,29
TLAXCO,TL_34,29
TOCATLAN,TO_35,29
TOTOLAC,TO_36,29
ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,ZI_37,29
TZOMPANTEPEC,TZ_38,29
XALOZTOC,XA_39,29
XALTOCAN,XA_40,29
PAPALOTLA DE XICOHTENCATL,PA_41,29
XICOHTZINCO,XI_42,29
YAUHQUEMEHCAN,YA_43,29
ZACATELCO,ZA_44,29
BENITO JUAREZ,BE_45,29
EMILIANO ZAPATA,EM_46,29
LAZARO CARDENAS,LA_47,29
LA MAGDALENA TLALTELULCO,LA_48,29
SAN DAMIAN TEXOLOC,SA_49,29
SAN FRANCISCO TETLANOHCAN,SA_50,29
SAN JERONIMO ZACUALPAN,SA_51,29
SAN JOSE TEACALCO,SA_52,29
SAN JUAN HUACTZINCO,SA_53,29
SAN LORENZO AXOCOMANITLA,SA_54,29
SAN LUCAS TECOPILCO,SA_55,29
SANTA ANA NOPALUCAN,SA_56,29
SANTA APOLONIA TEACALCO,SA_57,29
SANTA CATARINA AYOMETLA,SA_58,29
SANTA CRUZ QUILEHTLA,SA_59,29
SANTA ISABEL XILOXOXTLA,SA_60,29
NO ESPECIFICADO,NO_99,29
ACAJETE,AC_1,30
ACATLAN,AC_2,30
ACAYUCAN,AC_3,30
ACTOPAN,AC_4,30
ACULA,AC_5,30
ACULTZINGO,AC_6,30
CAMARON DE TEJEDA,CA_7,30
ALPATLAHUAC,AL_8,30
ALTO LUCERO DE GUTIERREZ BARRIOS,AL_9,30
ALTOTONGA,AL_10,30
ALVARADO,AL_11,30
AMATITLAN,AM_12,30
NARANJOS AMATLAN,NA_13,30
AMATLAN DE LOS REYES,AM_14,30
ANGEL R. CABADA,AN_15,30
LA ANTIGUA,LA_16,30
APAZAPAN,AP_17,30
AQUILA,AQ_18,30
ASTACINGA,AS_19,30
ATLAHUILCO,AT_20,30
ATOYAC,AT_21,30
ATZACAN,AT_22,30
ATZALAN,AT_23,30
TLALTETELA,TL_24,30
AYAHUALULCO,AY_25,30
BANDERILLA,BA_26,30
BENITO JUAREZ,BE_27,30
BOCA DEL RIO,BO_28,30
CALCAHUALCO,CA_29,30
CAMERINO Z. MENDOZA,CA_30,30
CARRILLO PUERTO,CA_31,30
CATEMACO,CA_32,30
CAZONES DE HERRERA,CA_33,30
CERRO AZUL,CE_34,30
CITLALTEPETL,CI_35,30
COACOATZINTLA,CO_36,30
COAHUITLAN,CO_37,30
COATEPEC,CO_38,30
COATZACOALCOS,CO_39,30
COATZINTLA,CO_40,30
COETZALA,CO_41,30
COLIPA,CO_42,30
COMAPA,CO_43,30
CORDOBA,CO_44,30
COSAMALOAPAN DE CARPIO,CO_45,30
COSAUTLAN DE CARVAJAL,CO_46,30
COSCOMATEPEC,CO_47,30
COSOLEACAQUE,CO_48,30
COTAXTLA,CO_49,30
COXQUIHUI,CO_50,30
COYUTLA,CO_51,30
CUICHAPA,CU_52,30
CUITLAHUAC,CU_53,30
CHACALTIANGUIS,CH_54,30
CHALMA,CH_55,30
CHICONAMEL,CH_56,30
CHICONQUIACO,CH_57,30
CHICONTEPEC,CH_58,30
CHINAMECA,CH_59,30
CHINAMPA DE GOROSTIZA,CH_60,30
LAS CHOAPAS,LA_61,30
CHOCAMAN,CH_62,30
CHONTLA,CH_63,30
CHUMATLAN,CH_64,30
EMILIANO ZAPATA,EM_65,30
ESPINAL,ES_66,30
FILOMENO MATA,FI_67,30
FORTIN,FO_68,30
GUTIERREZ ZAMORA,GU_69,30
HIDALGOTITLAN,HI_70,30
HUATUSCO,HU_71,30
HUAYACOCOTLA,HU_72,30
HUEYAPAN DE OCAMPO,HU_73,30
HUILOAPAN DE CUAUHTEMOC,HU_74,30
IGNACIO DE LA LLAVE,IG_75,30
ILAMATLAN,IL_76,30
ISLA,IS_77,30
IXCATEPEC,IX_78,30
IXHUACAN DE LOS REYES,IX_79,30
IXHUATLAN DEL CAFE,IX_80,30
IXHUATLANCILLO,IX_81,30
IXHUATLAN DEL SURESTE,IX_82,30
IXHUATLAN DE MADERO,IX_83,30
IXMATLAHUACAN,IX_84,30
IXTACZOQUITLAN,IX_85,30
JALACINGO,JA_86,30
XALAPA,XA_87,30
JALCOMULCO,JA_88,30
JALTIPAN,JA_89,30
JAMAPA,JA_90,30
JESUS CARRANZA,JE_91,30
XICO,XI_92,30
JILOTEPEC,JI_93,30
JUAN RODRIGUEZ CLARA,JU_94,30
JUCHIQUE DE FERRER,JU_95,30
LANDERO Y COSS,LA_96,30
LERDO DE TEJADA,LE_97,30
MAGDALENA,MA_98,30
MALTRATA,MA_99,30
MANLIO FABIO ALTAMIRANO,MA_00,30
MARIANO ESCOBEDO,MA_01,30
MARTINEZ DE LA TORRE,MA_02,30
MECATLAN,ME_03,30
MECAYAPAN,ME_04,30
MEDELLIN DE BRAVO,ME_05,30
MIAHUATLAN,MI_06,30
LAS MINAS,LA_07,30
MINATITLAN,MI_08,30
MISANTLA,MI_09,30
MIXTLA DE ALTAMIRANO,MI_10,30
MOLOACAN,MO_11,30
NAOLINCO,NA_12,30
NARANJAL,NA_13,30
NAUTLA,NA_14,30
NOGALES,NO_15,30
OLUTA,OL_16,30
OMEALCA,OM_17,30
ORIZABA,OR_18,30
OTATITLAN,OT_19,30
OTEAPAN,OT_20,30
OZULUAMA DE MASCAREÑAS,OZ_21,30
PAJAPAN,PA_22,30
PANUCO,PA_23,30
PAPANTLA,PA_24,30
PASO DEL MACHO,PA_25,30
PASO DE OVEJAS,PA_26,30
LA PERLA,LA_27,30
PEROTE,PE_28,30
PLATON SANCHEZ,PL_29,30
PLAYA VICENTE,PL_30,30
POZA RICA DE HIDALGO,PO_31,30
LAS VIGAS DE RAMIREZ,LA_32,30
PUEBLO VIEJO,PU_33,30
PUENTE NACIONAL,PU_34,30
RAFAEL DELGADO,RA_35,30
RAFAEL LUCIO,RA_36,30
LOS REYES,LO_37,30
RIO BLANCO,RI_38,30
SALTABARRANCA,SA_39,30
SAN ANDRES TENEJAPAN,SA_40,30
SAN ANDRES TUXTLA,SA_41,30
SAN JUAN EVANGELISTA,SA_42,30
SANTIAGO TUXTLA,SA_43,30
SAYULA DE ALEMAN,SA_44,30
SOCONUSCO,SO_45,30
SOCHIAPA,SO_46,30
SOLEDAD ATZOMPA,SO_47,30
SOLEDAD DE DOBLADO,SO_48,30
SOTEAPAN,SO_49,30
TAMALIN,TA_50,30
TAMIAHUA,TA_51,30
TAMPICO ALTO,TA_52,30
TANCOCO,TA_53,30
TANTIMA,TA_54,30
TANTOYUCA,TA_55,30
TATATILA,TA_56,30
CASTILLO DE TEAYO,CA_57,30
TECOLUTLA,TE_58,30
TEHUIPANGO,TE_59,30
ALAMO TEMAPACHE,AL_60,30
TEMPOAL,TE_61,30
TENAMPA,TE_62,30
TENOCHTITLAN,TE_63,30
TEOCELO,TE_64,30
TEPATLAXCO,TE_65,30
TEPETLAN,TE_66,30
TEPETZINTLA,TE_67,30
TEQUILA,TE_68,30
JOSE AZUETA,JO_69,30
TEXCATEPEC,TE_70,30
TEXHUACAN,TE_71,30
TEXISTEPEC,TE_72,30
TEZONAPA,TE_73,30
TIERRA BLANCA,TI_74,30
TIHUATLAN,TI_75,30
TLACOJALPAN,TL_76,30
TLACOLULAN,TL_77,30
TLACOTALPAN,TL_78,30
TLACOTEPEC DE MEJIA,TL_79,30
TLACHICHILCO,TL_80,30
TLALIXCOYAN,TL_81,30
TLALNELHUAYOCAN,TL_82,30
TLAPACOYAN,TL_83,30
TLAQUILPA,TL_84,30
TLILAPAN,TL_85,30
TOMATLAN,TO_86,30
TONAYAN,TO_87,30
TOTUTLA,TO_88,30
TUXPAN,TU_89,30
TUXTILLA,TU_90,30
URSULO GALVAN,UR_91,30
VEGA DE ALATORRE,VE_92,30
VERACRUZ,VE_93,30
VILLA ALDAMA,VI_94,30
XOXOCOTLA,XO_95,30
YANGA,YA_96,30
YECUATLA,YE_97,30
ZACUALPAN,ZA_98,30
ZARAGOZA,ZA_99,30
ZENTLA,ZE_00,30
ZONGOLICA,ZO_01,30
ZONTECOMATLAN DE LOPEZ Y FUENTES,ZO_02,30
ZOZOCOLCO DE HIDALGO,ZO_03,30
AGUA DULCE,AG_04,30
EL HIGO,EL_05,30
NANCHITAL DE LAZARO CARDENAS DEL RIO,NA_06,30
TRES VALLES,TR_07,30
CARLOS A. CARRILLO,CA_08,30
TATAHUICAPAN DE JUAREZ,TA_09,30
UXPANAPA,UX_10,30
SAN RAFAEL,SA_11,30
SANTIAGO SOCHIAPAN,SA_12,30
NO ESPECIFICADO,NO_99,30
ABALA,AB_1,31
ACANCEH,AC_2,31
AKIL,AK_3,31
BACA,BA_4,31
BOKOBA,BO_5,31
BUCTZOTZ,BU_6,31
CACALCHEN,CA_7,31
CALOTMUL,CA_8,31
CANSAHCAB,CA_9,31
CANTAMAYEC,CA_10,31
CELESTUN,CE_11,31
CENOTILLO,CE_12,31
CONKAL,CO_13,31
CUNCUNUL,CU_14,31
CUZAMA,CU_15,31
CHACSINKIN,CH_16,31
CHANKOM,CH_17,31
CHAPAB,CH_18,31
CHEMAX,CH_19,31
CHICXULUB PUEBLO,CH_20,31
CHICHIMILA,CH_21,31
CHIKINDZONOT,CH_22,31
CHOCHOLA,CH_23,31
CHUMAYEL,CH_24,31
DZAN,DZ_25,31
DZEMUL,DZ_26,31
DZIDZANTUN,DZ_27,31
DZILAM DE BRAVO,DZ_28,31
DZILAM GONZALEZ,DZ_29,31
DZITAS,DZ_30,31
DZONCAUICH,DZ_31,31
ESPITA,ES_32,31
HALACHO,HA_33,31
HOCABA,HO_34,31
HOCTUN,HO_35,31
HOMUN,HO_36,31
HUHI,HU_37,31
HUNUCMA,HU_38,31
IXIL,IX_39,31
IZAMAL,IZ_40,31
KANASIN,KA_41,31
KANTUNIL,KA_42,31
KAUA,KA_43,31
KINCHIL,KI_44,31
KOPOMA,KO_45,31
MAMA,MA_46,31
MANI,MA_47,31
MAXCANU,MA_48,31
MAYAPAN,MA_49,31
MERIDA,ME_50,31
MOCOCHA,MO_51,31
MOTUL,MO_52,31
MUNA,MU_53,31
MUXUPIP,MU_54,31
OPICHEN,OP_55,31
OXKUTZCAB,OX_56,31
PANABA,PA_57,31
PETO,PE_58,31
PROGRESO,PR_59,31
QUINTANA ROO,QU_60,31
RIO LAGARTOS,RI_61,31
SACALUM,SA_62,31
SAMAHIL,SA_63,31
SANAHCAT,SA_64,31
SAN FELIPE,SA_65,31
SANTA ELENA,SA_66,31
SEYE,SE_67,31
SINANCHE,SI_68,31
SOTUTA,SO_69,31
SUCILA,SU_70,31
SUDZAL,SU_71,31
SUMA,SU_72,31
TAHDZIU,TA_73,31
TAHMEK,TA_74,31
TEABO,TE_75,31
TECOH,TE_76,31
TEKAL DE VENEGAS,TE_77,31
TEKANTO,TE_78,31
TEKAX,TE_79,31
TEKIT,TE_80,31
TEKOM,TE_81,31
TELCHAC PUEBLO,TE_82,31
TELCHAC PUERTO,TE_83,31
TEMAX,TE_84,31
TEMOZON,TE_85,31
TEPAKAN,TE_86,31
TETIZ,TE_87,31
TEYA,TE_88,31
TICUL,TI_89,31
TIMUCUY,TI_90,31
TINUM,TI_91,31
TIXCACALCUPUL,TI_92,31
TIXKOKOB,TI_93,31
TIXMEHUAC,TI_94,31
TIXPEHUAL,TI_95,31
TIZIMIN,TI_96,31
TUNKAS,TU_97,31
TZUCACAB,TZ_98,31
UAYMA,UA_99,31
UCU,UC_00,31
UMAN,UM_01,31
VALLADOLID,VA_02,31
XOCCHEL,XO_03,31
YAXCABA,YA_04,31
YAXKUKUL,YA_05,31
YOBAIN,YO_06,31
NO ESPECIFICADO,NO_99,31
APOZOL,AP_1,32
APULCO,AP_2,32
ATOLINGA,AT_3,32
BENITO JUAREZ,BE_4,32
CALERA,CA_5,32
CAÑITAS DE FELIPE PESCADOR,CA_6,32
CONCEPCION DEL ORO,CO_7,32
CUAUHTEMOC,CU_8,32
CHALCHIHUITES,CH_9,32
FRESNILLO,FR_10,32
TRINIDAD GARCIA DE LA CADENA,TR_11,32
GENARO CODINA,GE_12,32
GENERAL ENRIQUE ESTRADA,GE_13,32
GENERAL FRANCISCO R. MURGUIA,GE_14,32
EL PLATEADO DE JOAQUIN AMARO,EL_15,32
GENERAL PANFILO NATERA,GE_16,32
GUADALUPE,GU_17,32
HUANUSCO,HU_18,32
JALPA,JA_19,32
JEREZ,JE_20,32
JIMENEZ DEL TEUL,JI_21,32
JUAN ALDAMA,JU_22,32
JUCHIPILA,JU_23,32
LORETO,LO_24,32
LUIS MOYA,LU_25,32
MAZAPIL,MA_26,32
